id,nqubits,gamma
cbeiecovkxvafmfwczixoutkllgfuu,6.0,1.2176683795687298
cbgupvkmzfevfcdgmgtvgoexintnfo,6.0,1.361118693983309
cbhpobthtqzqhzhmksxqupgodknpej,6.0,1.7005226295305613
cbiajpohyytvsjosunrcazxzhxvbgb,6.0,2.5486739791799766
cbipmtpdivgqqglihqhpdozqtnrgcl,6.0,0.7652259649945571
cbjxzarqszuzrpvnsxtcixwsifdwrh,6.0,1.3122395425572735
cbjzuhegavuenumzlucwkuxnzphwak,6.0,1.512469427941761
cbmmqletqjbeyusuvjdnkudwdnpnme,6.0,1.3331497065574662
cbnevjtuheqxrijsdiphflcodwrnsc,6.0,1.5339924377968046
cbpxflgxhybfobxdzcbrfhniitwbms,6.0,1.6839979836393162
cbrlsjasjwkcbzdgzrigcohhuzbcxh,6.0,1.2091858418173256
cbtmdqbgiakikslyggzhmeyinreaqi,6.0,1.036974449512694
cbuviygviuopksnmijrmqkafegotce,6.0,1.441563674662963
cbycuagxkoiiqkaheccmeugqwozrqd,6.0,0.49020669312852516
ccbbpmkmezdqzfnboksshaixbrqcgv,6.0,3.44798686161458
ccburqnopwkefsqnowxetfmdliidmh,6.0,1.1361769517887323
ccclyuvhfwwivdygabypzqcwdotlof,6.0,1.8488142554893117
ccdfuujztgemnuosoujlsjhdsbutab,6.0,2.139129067353852
ccgaroxjnfyuqcsivcctulkgztpaks,6.0,1.8929528137707206
cchsjksveooghybbjtklrnrzseebuh,6.0,1.8575545640598876
cclefcxhujlxbluoqmlvfumclyzmqq,6.0,0.9695648196621265
ccnrovoavbwezhmwgnsqcosxpwuyyy,6.0,0.9695648196621265
ccqelqdlenrpqnvctpuysbpotcqpgl,6.0,1.2515763383846195
ccqpgmzwhckzmtztcgfdrzrfmigtld,6.0,0.6460026933990434
cctatesdwvljlwqibrwizldchtwofa,6.0,2.793834513310082
ccvcssrqpkfjvxsisrflzlhalplfgf,6.0,0.7952161487773463
ccvogwczcsqxwrbdfucrqyrvjlzfoq,6.0,0.9980800763736308
ccvwkaguxgkbtaeswppgvpihephwns,6.0,0.8621409646368899
ccygmzwfumwuheiyflijeqipsthlqd,6.0,1.6265577682520616
ccyytpqnomtzxcrghjxvijrcartoie,6.0,1.5574000766873786
cdaiffwhmcewwvqnjozyumvtxbuvgo,6.0,1.0014669459447287
cdapxiupapsneeadrgdaxyckcmgmfl,6.0,0.8700072423504083
cdazqhqotsuxeimwadliizejujcxor,6.0,1.2038324028178478
cddhuhqafptdtezspkmjzehpmxwfdn,6.0,2.2834875544558426
cddpxemysvolamlxckzttnvmmzdzwo,6.0,2.3842896014839567
cddqvrepaxtqbapbdbyoqjagquhxcq,6.0,1.3692768843463525
cdfrpwvhwhugdoedwwzwgegdeloili,6.0,0.7952161487773463
cdfubxydvgkkevwnlqulonbdcafkfr,6.0,1.259403352993231
cdgjkjajuobqyzbzzykhewqgutetpu,6.0,1.3048102802722843
cdhtfleffubuvbtuegqwfqaocmhiuz,6.0,0.797237345134292
cdhzelkwarvkpjwxxlmxpuviffxxxy,6.0,1.3681109408397705
cdirnptsqebitvwahuvtpkmenythop,6.0,1.2923280270949304
cdjlubjfqeaeodzdjnqadoyfxfdeki,6.0,1.383952750123939
cdjuzmjvggkpkfoftsusinrugxgpgw,6.0,1.470078931374467
cdjwjejhebncrvlynzplchpjtpoxkh,6.0,1.644912416250271
cdkxekkgdncokhxsxornxevjbcpwxc,6.0,2.0948812552153107
cdnagbqzzcqthphczzdjfnxxrixkxz,6.0,1.2799823412389915
cdognsgsieuubvjaxwblhywcacxzog,6.0,2.3871694648743014
cdqsvqnkjawflchfnyezrxubcnlyxb,6.0,2.4766091107606654
cdsicvrqfutcvcmfempdtjmvspzoor,6.0,0.9857343905176921
cdstzteqtsqiehzidxdtrbkhxiiyrv,6.0,0.925317007523585
ceeprortqstzcbwwexjiiehslwszma,6.0,0.9255628287021322
cefnkstkoxwqztxolvvleobftjbvzc,6.0,1.7999709529851475
cehprfsaorbomjmuagtfqegitovsyj,6.0,1.3570404523475463
cejqzelxmfmvruejbggmoshrxsbbum,6.0,1.7024345720303742
cejsrxcedolqfoznoaoxznsyxkhhki,6.0,2.844419049162291
cemduolqesugyfvnvgfrwzekbnqpnb,6.0,1.9662621519064276
ceptjofqprprxwydwlguoazdyxnitt,6.0,1.75209045009696
cernkcpgihacvqroxevhmagjtmvtlt,6.0,1.00845919280119
cernornkaiwwxvtkfjejdtoioqijwd,6.0,1.1522645822514488
cespwuukkebnpuvkirdnhyardigmrh,6.0,1.4657087770891795
cesvvcwoyqrjvewusbxeqnateiijto,6.0,0.9857343905176921
cetgathynmrskngmvghzrwffvwkxod,6.0,0.6691645111110698
cewmukbkwypdayfczhunxiqufimtlc,6.0,2.8798172988731228
cexwrpkgsieftwunnhyhazlweeasmq,6.0,0.6814009431098762
cfgzmnimmknxzydqgjftqwezahoxfh,6.0,1.2319106441008232
cfihwjnpbzhiwdoatcxijgztmmzpcr,6.0,1.644912416250271
cfllsqdccuquuentfaoffonkwzfboh,6.0,1.0969548170782724
cfnlpppugskybgjrleeuyykdhhqqgy,6.0,1.4657087770891795
cfonrgutqytizpurufgfufxjkiiota,6.0,1.9662621519064276
cfreaksfepwvgjhokhoanwgtwmxovo,6.0,1.102636017649147
cfrhqgsfwucntuirnfduhzjrmljrvl,6.0,0.8697819062700736
cfrkrchmbbdsqmgpdsyddzpdtpgspk,6.0,1.361118693983309
cfrzejsiatuccpfzdgrudvugskjspe,6.0,1.75209045009696
cfuhdhxhnozqagtguaeqcmzdovcfwc,6.0,1.5232309328692828
cfvhlovtsuvfekjgfaymdfowrfrtja,6.0,0.6779048196816458
cfyinxmvehzhqjywgkacykcziydqzh,6.0,0.9660686962338959
cfzfmulffnxvnqxylrnlqnoolfixgf,6.0,1.6916730671028533
cgchdjjfcvycihzvbkhyqrtpwrdzrf,6.0,1.241704228137814
cgclwcdxkyxypdiudrbqjnugbruvpj,6.0,1.5728868109358678
cgcujjkazpmnmoyhhrkdnkfqueirbd,6.0,0.5186126959828972
cgdkuhrvihyomcojzihvgigwobjhym,6.0,1.4543463759474302
cgfgyxcqtbtbprfwlpgsbmqbaanvei,6.0,2.54076843836155
cghxkaesumjizzzbzsornijqwhapjk,6.0,2.0835188540735623
cgicjvqfqjnbxygwuiloybteduhbtj,6.0,1.537488561225035
cgiwjkewglaoocceuvrhmidulrwzsv,6.0,1.283478464667222
cgjuokeyusuwsrrgynuhiqssgjfgbt,6.0,0.9793976668040244
cgorfgrzrgnbexecpjapcepmhwdleu,6.0,1.2091858418173256
cgrpfnuhbityakwzbjrtrzotadmtqn,6.0,0.6779048196816458
cgybpddcieozjrosmcakzczwkwbsmt,6.0,2.3807934780557263
cgzhqdspvdfiwbdrvamxmmjjhzzobi,6.0,1.036974449512694
chacfaviwfhfyeucgsrernkxaoqgot,6.0,2.7874977895964146
chbewwryqrlazzgnjplnsguxstaqpg,6.0,1.7422576029550625
chflwxponaxabqpjsvougjdcityswf,6.0,1.2603166469551954
chgrhckanhasmjrkijmxumgaovknve,6.0,0.37775033230913674
chhjeyeukehoaqqueuddsttvqiegqh,6.0,1.8069700282076784
chlvmbxatdovggwwdqyjapmwrumamq,6.0,1.470078931374467
chnxzitojfiphfgbehpjwbguentlvo,6.0,1.4129118506300435
chwhiqaxyczjvvhjcdeseuffxbfqwy,6.0,1.6492825705355592
chwmoirdfynvmnhguubebewryxmfro,6.0,1.9156776160542184
chxegxnjexsxwxvasvbvvdsoyvjzit,6.0,1.8126239153142703
ciakswvriwoshtpghspfvcplprxcyp,6.0,0.9892305139459225
ciekrztgssfejsdzcyjgoujyejhrlr,6.0,1.4834079019445956
cieyugjnuqhoszzvxxzvolpnjmfvbw,6.0,1.5011070268000126
ciftbwvnycbtqerqqxhodkfcdqwbdv,6.0,1.5339924377968046
cifxrmrooylnkkjilcnjwodoenotzj,6.0,1.2530666292795631
cigwrjjvwuuqikgquhfvqeslcttits,6.0,0.9730609430903567
cihodwytqginzppqgimwxnssojwjdj,6.0,1.75799698674817
cijxotokwcbxlqdjsxarvrbjqasxjw,6.0,1.2205482429590744
cikzgabuxeeubgvorucckudswpvyew,6.0,1.2973144414181046
cisazhwmoekttcpnguuxxgkzeckogn,6.0,1.8360315542048442
cisisrbshzjvvyulpvykodxwbxvxde,6.0,0.47663190137984923
ciupsgcvzwgaifykmxrubjdtgiejvt,6.0,1.7599567278104786
cixmcmchhryqhrbyjrsduzqdokcgpw,6.0,1.886616090057053
cjbovsdnoenjsshlzbtadrgnpuvbwt,6.0,1.816120038742501
cjcpaxrhglsirakajtohabbdhwyhie,6.0,1.4214609649506376
cjedjrnebwhnphtjkyzpqpiuwrexca,6.0,1.612832752449829
cjehswhoxnfnlilnufwptqygdehpmd,6.0,1.4252780215841938
cjjjkbuwznrmqofaqixlxesqyacfsa,6.0,0.6890760265734134
cjmqyklemizzobgoztidzonqyzcorg,6.0,1.540984684653265
cjrixilyepnkseovfswrzuzayxxzau,6.0,1.2690569555257716
cjwjwekgxqfckoozhhmekmwrtotgpd,6.0,0.9730609430903567
cjypgykstvkorlcjrnsznjdioskxxr,6.0,1.1487684588232185
cjzhyilwykmnestajltousohosbyne,6.0,0.6110414591167391
ckatsaypkndchccelzdwpokehjzhsm,6.0,1.7251115757513775
ckjdeocfdkgrlologzteqblfjeumcu,6.0,1.816120038742501
ckjnfdckwrehqzoqtcnkoywgtbgxle,6.0,1.6935303826741004
ckresojmgssuubxmacwygpyjidmwhh,6.0,1.8360315542048442
claheoicgfqlnbyfktmnzgsulzynuw,6.0,1.288464878990396
clasbihlvivojmevcxzzlpjnsyuiju,6.0,1.4897446256582634
clasjfccubpuqgdjnfhlbtqowlfbax,6.0,1.356748539698022
clbbalbuetlnehgpsijncscbghhkao,6.0,2.4482031079062936
clcpepjwouriaccnytoooyiupaaesr,6.0,0.4545626222391446
clctyusbgsgzhrenwhfjrhpikyqjyk,6.0,3.297844748450653
clipaitqiixiotsgpxgqexwhimkrwn,6.0,1.2205482429590744
clmqexgwdfgeiqgexukyroqykfbtpj,6.0,1.3007474024601797
clnwlgmzjhnthstjycpkcyfuggzfvb,6.0,0.812969900561329
cloqaltlmneiphmshsnlvtixrgxunt,6.0,1.7324247558131638
cloqlxuzbumiljprmrtkzehyrbcaay,6.0,0.8252063325601355
clpioobldnnndldkywjexnrtszlwxd,6.0,1.0498937181185768
clsvgioukwyfozhkewbvhuygmlavzy,6.0,0.8059776537048683
clukfdzybafjuulhqrkbqiirkvguyb,6.0,1.3213502899871883
clvuagypfsawiofcaytkgnpvhslzhf,6.0,1.0059463540871492
clxekevjjbmamdcvhgwsnvecgjapth,6.0,2.923259363815315
cmaxskgfbsisbcvuuazdcivqyluweg,6.0,1.7485943266687298
cmbjmuhrnjpcuiwkdrfgeikorkcqsl,6.0,1.300003110558467
cmbxrsplkzxhfveviwcdoqtjibvoya,6.0,1.441563674662963
cmfxhbpvuujhxxgogwryphvygjiyph,6.0,1.4735750548026978
cmgkesgtjiaqzdmdbktdwbfotplxja,6.0,1.3477965517792516
cmhigpelkyahlnqjsnuwyvwbgdhadq,6.0,2.116404265070354
cmmsnytmgoaywkgwjlaszbgxkzhxzd,6.0,0.9573283876633201
cmnwkqcanyrzzdmnfxukodbkdkyxxx,6.0,3.4263272844381216
cmoqfqsloiejkioihmppwdjjxbvpbm,6.0,1.3681109408397705
cmqbouledpasqupqvnmdsukzykqips,6.0,1.6783509248987953
cmrvzhcwwkpzmubstbnziduofhryug,6.0,1.5921154897911356
cmsgwvpiduvkrerpqiktzpzsbldnah,6.0,0.8507785634951414
cmuptbisqbzzedkcefdwioscqdwfdk,6.0,0.9433438939503984
cmvjbqvtqnmqyxxpewndcnmgehutbu,6.0,1.1841667085340513
cmxwcgrkyodnkkbumqaksrmdsipmhr,6.0,1.3292165677007064
cmxyoauddhwhmbnveixylcpttlhaji,6.0,1.2338379504242956
cnbqikgmkpwcbwsjdsmbezycatoqqz,6.0,1.383850324632878
cngfwwyohbnviokakvvwnfzftwpvsv,6.0,0.7136581444281583
cngygspykijjelylccpjabqjzttmeb,6.0,1.0691223969738444
cnkbxbfskpofewzpysbfsciecclibv,6.0,1.0767428535088155
cnnkufvcobghezamkryozxtsyojnta,6.0,1.538041658876767
cnoyvnqywrtvvwuakahfndxxcfjcqt,6.0,1.5567172400803024
cnpsaqwdwjaqhbajdkusuzgqrtpyvn,6.0,1.6137750669675939
cnqhrzpspowdxyxtfeegyntzzzutfp,6.0,1.9086853691977577
cnqvmxwlysgilzvvniwjsxbhoybsoo,6.0,1.0527070049397311
cnugsawyvpchyfhmjhstbhpigrkjlm,6.0,0.9900294327762011
cnuiacgxbydrnmfkmnrzmqcocgpptb,6.0,0.4381677153032438
cnuwofvxcjeewydivvtcbadhnwckki,6.0,1.2205482429590744
cnwrarpvytargwfcqmyfqurkyposmn,6.0,0.8346089926395752
cnxzvaozxpjhbcqgtyjcbwkqlbzzbj,6.0,0.5028801405558604
cnyzyofzsrnvofsfvugnkxiqvaqhuz,6.0,1.3086136801736987
coarykaanbunkfrrkuoccyoekmzzqh,6.0,2.04375045007744
coclbpjurmnuyylrrnctdomdiilyzq,6.0,0.8287024559883657
codbwkvmlyanvrmwkjpoqeupgmdxcn,6.0,0.7420641472825307
codsqvnfahcieuhqufqylcbhetaudn,6.0,0.5895184492616955
coemcjlzkzczmcgfuvfafwenvonbrx,6.0,1.3453861385562726
cofyuhjfhtcnmjreqaqxtxzdkvmquu,6.0,1.9564293047645291
cogneofotbhhabygihhygouijuuvwm,6.0,1.2511068882172542
cojntgpczpbvohowrwlzigzsjlgurh,6.0,1.8732871194869243
coocgqjuwmpximbpwqttofsuxxneqr,6.0,0.7844546438498247
coouclxzixjgxqsmassxasqdwnydwq,6.0,1.4641723947232572
cosuafrcaghxxeetbudfhtuqewpxic,6.0,1.2088188171410215
cowynkfeezgxvtvnqjqfvicmlpipqd,6.0,1.6405422619649828
coyzkiwuxhptcwbugsxfcqocqwokhl,6.0,1.029982202656234
cozxwsjlqcysbspagoctsgzuzpkipw,6.0,1.7359208792413945
cpaqtfmozefnptivkcxfbcjsqpfzhv,6.0,0.8658487674133138
cpbiwfmepupmgeeahhdjuggsvherzo,6.0,1.44342099023421
cpcgyalzpilqodwckgqblfwqwhuqkk,6.0,1.7870585127453353
cpcocyhcdnwffwtdsxkorenrngdrhc,6.0,1.187662831962282
cpdjfqnkmeunbwyigpbxelzpiexrcg,6.0,1.880279366343385
cpghkevjjdyvdooffcreocwtnzqjtt,6.0,1.7324247558131638
cpiitxhyzvzfwebsjocfkioucnvizo,6.0,1.824969601170209
cpjkkfneokmyhzllbosycscpsjyega,6.0,0.9376626933795239
cpkwqkvawtgxueogwjyfuliuhqtqsq,6.0,0.32312340374303644
cqbbboofarnnjwgyixzgsqroyvpctj,6.0,1.156197721108208
cqhmewmdkjqoevqworxsxrzrapyjfe,6.0,1.3327126911289375
cqoffivoicnjhfjlprpduyzarktyqz,6.0,2.452573262191583
cqqzcnqrzlubhogjhbjgabskjfhmmi,6.0,1.00845919280119
cqtbvqvewwhlamjswxchccjteepmbe,6.0,0.9857343905176921
cqtwuixnkqdbzsprwacecbjymshvnw,6.0,0.7863119594210719
cquvrhtxwaotwfzhekatlakkirlqze,6.0,1.1984243368898035
cqxcrlhmcpgklvecwosszkefkmdnuu,6.0,1.817048696528124
cqxmckcpiuucnhoooqoelteirrnrbz,6.0,1.6405422619649828
cqyigkxmiudfcdsbxjscrxfglkidvn,6.0,1.180670585105821
cqzifunsgewxpsrnhpsoqkovsijjmf,6.0,2.4482031079062936
cqzkddeqoryvdjbsdpvqrybgghhowj,6.0,0.7952161487773463
craasvcfubsyktxoewkhbqujfpsthb,6.0,1.561809494077573
crdjrsdwfjelnncmzkzysvhbhnkwme,6.0,2.0948812552153107
creoghgfuxqkengwfnbmiwvwlrzzgi,6.0,1.291153548130759
crfysyxsfjvcjviefkaofkopugvmsh,6.0,1.588619366362905
crhilphmhjavskvrrkqouhdbddrvjj,6.0,1.835894986883429
crhjsruojnrjpbgtexyfkvquhfcquk,6.0,1.5921154897911356
criujhcoanxqlawrnutxjrdpuuvsam,6.0,1.288464878990396
crjnrszaelafdotctdvmwvnnzqxpjc,6.0,0.6381364156855247
crroavxomsomwebirguchodyjvugwe,6.0,1.7044557683873205
crrwjeccxlnahspvebkkvczdxdtppf,6.0,1.1253608199326446
crutntzlirytfuhunhyyerxbvxgjys,6.0,1.56305396379397
crvhmloszhpvfnfyeakabtlocvsybi,6.0,1.470078931374467
crvrsptjpxztpjawccbtxsvvuiuovi,6.0,1.0457147580832702
crwdxtroztgexqlximwvmandmyshmg,6.0,1.329699674600213
crwpjpernuvxavvtqrnnyicwrjfzep,6.0,0.901909368633011
crzovvbpvfuajhyadquwuzzckgdxna,6.0,0.7087417208572095
csaymhefjyguwgcgxgvgeyvbpahkwv,6.0,0.695544196333943
csbjlhnlotauvyqpboxwwnlylhyppp,6.0,1.6803106659611042
csbmmnmmvmsmtgshonpuaijiqhnpgu,6.0,1.8126239153142703
cscaqzwkkyjixervxwshtdvdnaoeve,6.0,0.8420382549245651
csdzkbyoygufxypdelxmorfyvrfmmd,6.0,2.0835188540735623
cseqvxeccrybktcrrymdwkjxjzvrkq,6.0,1.95992542819276
csisogthagccblrdgdlywzdcyujbsw,6.0,1.5763829343640987
csiuwqsgfropzgmfglbnrlslutqalj,6.0,1.832535430776613
csjbjtawaeegdgtasumjxzjcmqnval,6.0,0.8448720268439317
csjvkiatpfesokxwlaxvmhhcgfngjj,6.0,1.3547887986357126
csknipgtfeqonecafbbduuhqoxbzkz,6.0,1.4967368725147243
cslissfjsumfysilncthmfrhrzopze,6.0,1.2530666292795631
csncutxjevnoxtpkbescqodhghbfdk,6.0,2.4836013576171267
csoaekzycyktavnygkyevklxzhtdsp,6.0,0.8507785634951414
csqdfqstzmyxstqzwrbsojmvxtdwli,6.0,1.644912416250271
csstpqtbjulmesmamlwfjyzycvnbzg,6.0,1.5807530886493868
cstswaisalliczithtmaawlljswohx,6.0,1.7359208792413945
cswaesbjdudobmtyyjkoucipzalfxl,6.0,0.7730922427080756
csxgfqgoqduzaymakgwcbmundapwah,6.0,1.361118693983309
csybnkfansehqiednvccjzmlwppkrl,6.0,2.396963048911292
csyzzwapzwmmbztjxrwbhldkgojjxp,6.0,2.0658197292181453
ctbsvmkzqqazajukhwrreadandosdw,6.0,1.5497249932238413
ctbwmjmtgukroxfyqncefvmwwqdtik,6.0,0.817340054846617
ctckgbztvaefnkiwxykzjgpcheyanq,6.0,1.5089733045135303
ctffsvxdcmvuwvgmezmxabubcigmeq,6.0,0.9793976668040244
cthjvklaibplyjctjquiyooohbgool,6.0,1.899945060627182
cthvbmcftpwsqthiescjxtggujpsvc,6.0,1.5921154897911356
ctjixtxrkfeaqokwiikzbqelnoggnf,6.0,1.5921154897911356
ctpmixtzsmiudebgvvkeytokgkvzvz,6.0,0.5628605081214385
ctrxqkwzqldssyqijmtgsdvljgsuuv,6.0,1.7324247558131638
ctskfqvxrwqlezzecvyhuofykpvnqs,6.0,1.7217776260173279
ctwtuhtodbjsgjmzjazftuygyxtica,6.0,1.612832752449829
ctwzwbjievqszzzsqfpinluuypplbo,6.0,1.0282341409421185
ctxirzznxayxzwdetnwimsyvnkoyrf,6.0,1.0937864552214385
ctxkayujfdkgktlbskxterlrniefox,6.0,1.7839925763795628
cucuuejtrrmrhzzlmzuwqydgpiurap,6.0,1.2091858418173256
cucxdylnovzvajatgmhhzovdntmofg,6.0,0.733323838711955
cueogxsxcnaolgpirjfvqpbrnmfovo,6.0,1.9839612767618433
cueqaomfsiwoysqcgfnotzieusqmty,6.0,0.8413759034157009
cujszkjncwbcmlrloioycscgbkdugg,6.0,1.2053226937127914
cukldnapnetxpawoqrblzbtdwtjhwf,6.0,1.2771024778486473
culvycphetfxtksojjbblnyuqrqmis,6.0,1.56305396379397
cutsaasiodgfxkelmywqcckwrarppg,6.0,1.8732871194869243
cutvexbzgfpuxagyuesaozhnauszar,6.0,1.2176683795687298
cuyzdthphemeomqozhxbcxtuglvgml,6.0,0.6735346653963579
cvbbhjweqxfjnzklrygotpfuervktz,6.0,1.56305396379397
cvglsyskhwhgambfifxiubqnnpuzci,6.0,1.3633703476951438
cvqjtlzddkswtdrquektkrkqcenhpf,6.0,1.588619366362905
cvquqcephyqbapmcxvzdpzekwevvll,6.0,1.4366865141969205
cvryigdmzjduagsrvzxxrhwekandnv,6.0,1.3390494148426053
cvyjqtttvmqzrwkfwelgnypfjotzbd,6.0,1.6626115411056877
cvythbajnuhcaxtjxhistwqjujpthy,6.0,1.1330359033961814
cvzpdilkpchuttapqqnskbfsmtfvox,6.0,1.5497249932238413
cwakrkzlabxtnvwnybnfodevxookbr,6.0,1.0811130077941031
cwcbkkaibcvartnxqqzzohryhzzmxw,6.0,1.8126239153142703
cweqthdfhsggmcdncwemsyomxtznev,6.0,1.80912779188604
cwfuwuxrlxqtlljzbjpdjuunjlsvkq,6.0,0.882243674349215
cwgixzmocllqgsnvcjcpscrcbwlapq,6.0,0.5142425416976093
cwhfgpicexxnddmifchkharkmeufyj,6.0,1.3292165677007064
cwmepqypjgeexcowdwguixmvfkoqce,6.0,1.6626115411056877
cwmvrcnqjwmvhccdfcburaxpbpriox,6.0,0.9793976668040244
cwnunzrgchrqxqixvptlmfqyxbbzrw,6.0,0.6848970665381066
cwrbjjwjgpjyamftezcutmxoqxjlft,6.0,1.5921154897911356
cwwrrxmlcakcfkkflqwlagiodmdvad,6.0,1.4224288858411682
cwyycjtiljgiblythplamvdvupzbzm,6.0,1.2126819652455558
cxdtgwxrilhkvzmqbyswogozygphxn,6.0,1.0846091312223338
cxlecloxgzqdzgscvybxwyhodtajmf,6.0,1.5270001909403441
cxqzqvzjrvokxmpfbqjawytmurixal,6.0,1.1930162709617596
cxvonthgqcvfpyaqiconwjqtpskpab,6.0,1.512469427941761
cxwklghzzqukopijpehaybjtqqwdzf,6.0,1.531819310294784
cybbwqrucygigwxuclnlwgxdgzozwb,6.0,1.7599567278104786
cybioeghmaiwfmokrnioarbohqitea,6.0,0.7376939929972425
cycxqsfgcxwhypqibfppjjaphoevhi,6.0,0.7730922427080756
cyfgngftpfqfldwhxmsqsojgqctuje,6.0,1.633550015108522
cygastfrfqwrwljzgkpxbnmbnbbjti,6.0,1.6803106659611042
cyguatmtfoeyjgvwirwozgteounxaw,6.0,1.3476377922681069
cyjnveifwwqqpeonsawlvpqlogofpm,6.0,1.8085746942343077
cykrcgzkfgqqszkjuuostgnjzutzcw,6.0,1.633550015108522
cypmhpzzztyiqzxiztaypqvcgcjmsf,6.0,1.9953236779035928
cyreqrsrwrbtgxsznnbznhhmhyoygm,6.0,1.6250009007879278
cysbbutahwozrmoyzayvtkpsvovlug,6.0,0.9857343905176921
cytmwmocjhjjqgaxqobjlqbdvyphhm,6.0,0.960162159582686
cyubkacqkhhyhqapovpmjauvebdbqe,6.0,1.5497249932238413
cyvxszqaostgqfqksjlabbxddycgpl,6.0,0.8820524800992336
cywegexzcdlpzbgbvlxlojipbtweot,6.0,1.5011070268000126
cywzwxmihkodkcwlrhzozvesgbbgjd,6.0,1.8413849932043214
cyzrbgcwzouobvmyhrxlhwgfupukxm,6.0,1.470078931374467
czbjocejnrqoqrutqgnahzvnwkvwsi,6.0,0.7809585204215939
czgexwxmjvecgtulrsrlnikcvdearv,6.0,1.4214609649506376
czgqgqowjlzfetkmsidbwthdliucfw,6.0,1.0527070049397311
czljwrwsainqxpntcpjkyrwkxvlybe,6.0,1.56305396379397
czpoxerqpxbxodpuxfuujreghqwmgj,6.0,0.9538322642350893
czsntxpuqoxyboxlpwwglyjjbjvrqa,6.0,0.8606045822709683
czvromybtpkfkdazjikohbxcvpapoh,6.0,1.5232309328692828
czwqzcaffovbhorqdyeckzamssivea,6.0,1.3257204442724764
czwxniigsevuqmlxqqfrevcsmvizre,6.0,0.939410755093639
dacfxcdzahtklvtvltrhmycmbophcv,6.0,1.0767428535088155
dadfanrihgudttrpgkxmlnbwswksld,6.0,1.171930276535245
dagitrxxqtcsgitaljcpqfpngaajya,6.0,1.3257204442724764
dagzwpeoruaumwgtjktofxcfspkbji,6.0,1.164938029678784
dakgvjsyccmcsvwcaqqefulyymuflp,6.0,1.1330359033961814
daqgnmxbmapevgopvwlpcvfvcyuzng,6.0,0.6337662614002367
daqnewmpcatmtiokoaekwklsmlfryl,6.0,1.2319106441008232
daqytnjbwrgrblkqftaufjgyhokaxa,6.0,0.5825262024052347
daujjqusdkrgnyqrsqhcymezqdwope,6.0,1.5532211166520717
dawcgpvqbwxinbjbgxcywfmqqunore,6.0,0.872950268126907
dawvxpvirdkrjwrdhitzqkscdlouoj,6.0,1.2673088938116561
daxkjqjindvkzvdzbpuozpomyvqxmx,6.0,1.2849687555621654
daxwkjxtljjikbtxnjigbwkxqebqfw,6.0,1.0846091312223338
daytrjjkjlopproqlruhbzmawabwer,6.0,0.9730609430903567
dazjwiqyhodykbkxgplvjkuhoyodoy,6.0,1.2161780886737867
dbbczmatshoxxjsodlhtgpuvzdownw,6.0,1.2319106441008232
dbiejzeyncslbbroryklgagxxtlfzw,6.0,1.4287536599142123
dbjlrskadiciubrvolubktmacywmwq,6.0,1.6803106659611042
dbkksuiomttakgbmluobmbufgymsun,6.0,1.4613386228038912
dbljqspdqiqvtsadmfyhwketlgxrhy,6.0,1.6759405116758166
dbmjfehyfzuycpkhbhfknvnmwenvgc,6.0,1.238247367814491
dbmoroowxdxsjttawpmmvxbhsozlnq,6.0,1.684680820246392
dbmsrqcvhkfxtgrnpuasqvaarfvpjh,6.0,1.4932407490864938
dbnpqdzyponmdiyazowaoynexbbckz,6.0,0.44757037538268385
dbqimvihnzljgabiljdbxtqtajoyfc,6.0,0.9793976668040244
dbqocfvtvekmrcpwjpvewbsirwqwof,6.0,1.3971792952030064
dbtmjostupylfooxqghhyxaianofko,6.0,1.8047576376007515
dbypaxcsfuerqbspgkfqthdrelryyr,6.0,1.2319106441008232
dcbygolrdpldvgitqazzpotsxbjyzb,6.0,0.5825262024052347
dcetarntyxgxpuqbjopyqqlympmffs,6.0,2.0948812552153107
dcgojpugrucubhibywsxocletrnels,6.0,1.31348401227367
dchllfeqladpkgeftrchefgejaueca,6.0,1.6208765676811872
dcikwsdewpnsrxxdbqzoegzimgszwt,6.0,1.6265577682520616
dciynbhqcgatlgphvuizxyyfiapnrb,6.0,1.2205482429590744
dcmewypawvbgvlxoluwcnllxefnupx,6.0,1.2673088938116561
dcnlyummdgzawlcssaysnynqzmiazy,6.0,1.569390687507638
dcookkhfrwgxcxrdezdusudfxyojfk,6.0,1.024628763656756
dcphsegqvdfjkqadzgugjujgkukelv,6.0,0.9072184232530286
dctuvdyuaahlfwajedhzkujwmrtyil,6.0,1.612832752449829
dcwwxrhlmklkdgpcacyebcnkkgcgfl,6.0,1.3257204442724764
dcycxefffvchdfyhblsfpfuanicxsl,6.0,1.7599567278104786
dczsuazfqpqsnaxsmaokubazxildyv,6.0,1.4006959037294486
ddbszoepqrehczyznmbebxpvlwvhhb,6.0,1.6370461385367527
ddcawckdrqfvjixogtmyvmzphkvbyl,6.0,0.9660686962338959
ddcbnqvwqtyilmijcbzweqvnntxpzy,6.0,1.8110055925554993
ddmamvweglsynhrkocmenmyhdxpawt,6.0,1.0767428535088155
ddnepjmxkrpwjhhrvohqluhijvitau,6.0,1.2692362001351285
ddrkopgcpfzjrbkkdvqlztzforezod,6.0,1.1684341531070144
ddrtnfznxpvxcgslnqprmhkipsdeox,6.0,1.0614473135103073
ddtutqojlqbokzypjhyutfiwiyhlox,6.0,1.4015494494882945
